tweet_id,text,task1,task2,ID
1123602481039204353,"RT @wohbts: Scroll down
⠀

⠀⠀

⠀

⠀
⠀

⠀
⠀

⠀
⠀

⠀
⠀

⠀
Keep scrolling

⠀

⠀
⠀

⠀
⠀

⠀
⠀

⠀

⠀

⠀

⠀

⠀

⠀
now you’re obligated to reply wi…",NOT,NONE,hasoc_2020_en_1855
1127000806799159296,When the whole team eating fuck what the outsiders gotta say 🤞🏽,HOF,PRFN,hasoc_2020_en_540
1123609980454744064,1 like = 1 indireta com a inicial — Go go https://t.co/f2fzdGYuxw,NOT,NONE,hasoc_2020_en_1325
1123604389430738945,"RT @minscosmos: NO DON'T SCROLL DOWN, ARMYS DON'T NEED TO BE THREATENED BY ""NO BTS CONCERT""
WE ARE GONNA VOTE REGARDLESS!! WE WANT TO SEE O…",NOT,NONE,hasoc_2020_en_2196
1126930074064887811,@TChivese @tarirokamuti Where were you born ? If you don’t know about this then you were probably born and bred in town.,NOT,NONE,hasoc_2020_en_324
1130098417768837120,The opinion word ankasa Ghanaians get problem plus am,NOT,NONE,hasoc_2020_en_2653
1130296351135281153,"The powderpuff girls will never be overrated, make that shit trend forever",HOF,PRFN,hasoc_2020_en_1153
1123578615445303298,RT @EvilBobJ: I do think Trump will be impeached and I also think future generations will ask why the fuck we let this go on for as long as…,HOF,PRFN,hasoc_2020_en_2418
1123501268289380352,RT @oti_pr: A psychological study found that people who are generally 'too nice' are also the ones to get hurt the most.,NOT,NONE,hasoc_2020_en_4958
1130150712351121409,"RT @FootyHumour: Roy Keane: ''You look at Matthijs de Ligt, he’s captaining Ajax at 19 years old earning a modest wage. Meanwhile Rashford…",NOT,NONE,hasoc_2020_en_2816
1123591345174528002,RT @sheslulu: Damn I was tryna masturbate and my rheumatoid arthritis on my fingers kicked in 😞,HOF,PRFN,hasoc_2020_en_2975
1123641722934890496,This shit is legendary,HOF,HATE,hasoc_2020_en_3910
1126861128091480064,"RT @readkropotkin: We hate nazis right?? We extra hate nazis who work for the NC division of prisons right??? 

Glad you're on board. This…",HOF,HATE,hasoc_2020_en_3341
1126889636792623105,@SURVIVETHETRAP I got the proof in my dms doesn’t cover the fact you don’t give a fuck bout yo supports. All I was… https://t.co/cP9nzv2qFO,HOF,PRFN,hasoc_2020_en_2486
1130102779807174656,@LunchBox507 @BlueStrike905 @graceabelles @FallenIntrovrt @sunnibunnn I have never worked on my birthday. Nor gone to school. 😁,NOT,NONE,hasoc_2020_en_5358
1126867260180697088,RT @_a_e___: If you legit think someone should go to jail for murder because they get an abortion you can unfollow me now,NOT,NONE,hasoc_2020_en_2205
1123688569137246208,my grandma isnt asnwering any calls amd im still at rhis grisl house from 2:30. she better not be dead.,NOT,NONE,hasoc_2020_en_5022
1126914152495288320,I should edit photos but I have a show tonight and blah blah stressed band member shit blah,HOF,OFFN,hasoc_2020_en_5404
1123617412753055744,"RT @mikrotear: bts and txt are two different groups, just bc they're both under bh, doesn't mean they're same
before they debuted so many o…",NOT,NONE,hasoc_2020_en_1806
1126943697160015872,"RT @zerenlogy: hi i need mutuals so please if you stan

&gt;&gt;&gt;&gt;nex7&lt;&lt;&lt;&lt; 
nine percent
unine
mr tyger
oner
mr-x
rocket girls
snh48
wayv
luhan,…",NOT,NONE,hasoc_2020_en_3326
1126819516397367297,"Me: Man, 2018 was the rainiest year ever, especially on the weekends. At least it can’t get any worse. 

2019: Here… https://t.co/uPFXzIQ9yL",NOT,NONE,hasoc_2020_en_5062
1130121146697998338,2 Please think of the Sick &amp; poor who need the #NHS . Who has a private ambulance in an emergency ? #BrexitParty,NOT,NONE,hasoc_2020_en_930
1126929981806977024,RT @Depressiin: Fuck everyone else I’m only interested In you,HOF,PRFN,hasoc_2020_en_4511
1123777949742841856,RT @JOONSFOREVERAlN: if this camerawork is trash im gonna ACTUALLY cry it's 8 AM IN THE MORNING HERE and european african and asian ARMYs b…,HOF,PRFN,hasoc_2020_en_5271
1130191195764928512,RT @KayaJones: Want to know why people like me? Because I’m open to where I’ve been and I speak the truth. Want to know why people hate me?…,NOT,NONE,hasoc_2020_en_378
1123675856205963264,RT @dollbanger: Sexy Doll Star Bella Roze flashing her amazing ass while getting her pussy pounded. She's Mikasa's BFF so she's SUPER-happy…,HOF,OFFN,hasoc_2020_en_1799
1123752804894613506,RT @AwestruckVox: Daily reminder the MCU’s treatment of Black Widow is fucking ass,HOF,PRFN,hasoc_2020_en_591
1127002916533960704,LOOK AT THIS BEAUTIFUL BITCH,HOF,PRFN,hasoc_2020_en_3828
1126746309036089352,"@sahana_1 Mateeee same lol, hope you're okay though xxx",NOT,NONE,hasoc_2020_en_5207
1123782215354277897,"RT @conservativma: Please sir, @realDonaldTrump, if Congress doesn’t act, and it doesn’t look like they will, the situation is going to get…",NOT,NONE,hasoc_2020_en_180
1130284208654626818,Aight imm go listen too Igor again I Fuck wit that album...,HOF,PRFN,hasoc_2020_en_1645
1123803866334679043,@LzWeGotOne I kno they talkn bad to dude and cus shoulda been sleep he drove off like shit was sweet lol,HOF,PRFN,hasoc_2020_en_2621
1130341792250040320,"RT @aNateScott: I also hope you'll all join me in my ""idiot dragon"" reading of the finale https://t.co/CP48NZk88T",HOF,PRFN,hasoc_2020_en_4162
1130276390450937857,@quincyolivari You’re the man.,NOT,NONE,hasoc_2020_en_1522
1126927054165946369,RT @vincentdesmond_: THE FUCK https://t.co/XmnFUMQQNc,HOF,PRFN,hasoc_2020_en_3830
1130037646460239872,RT @anstsiaceria: this is what you learn in sex education. not a freakin sex position. get the fuck out from the nutshell you dumbass. http…,HOF,PRFN,hasoc_2020_en_3953
1127048521209786374,@realDonaldTrump @MariaBartiromo I can't figure out why anyone would trust  the loser that lost over a billion dollars  #TheBiggestLoser,HOF,OFFN,hasoc_2020_en_2422
1123545371416846336,that IS australia’s ass!!!,HOF,PRFN,hasoc_2020_en_1388
1126954380069150722,"RT @HamillHimself: To infinity and beyond, my friend. No one's ever really gone when they're in our hearts forever. 💔 #ThankYouPeter
#Alway…",NOT,NONE,hasoc_2020_en_1746
1123632243824517120,@IngrahamAngle Not my President!! https://t.co/CUWjlCBiTw,NOT,NONE,hasoc_2020_en_4068
1130077953747017728,RT @almostjingo: @JimCarrey So you’re perfectly fine with a babies brains being sucked out of their head? Why not paint that and be super p…,HOF,PRFN,hasoc_2020_en_522
1130314348923113474,"RT @KJLEED2: Jamie Lannister, he is the nastiest skank bitch I have ever met. Do not trust him, he is a fugly slut.#GameOfThrones https://t…",HOF,OFFN,hasoc_2020_en_2405
1126953155307167749,My hoes always playin wen its crunch time dawg smh these bitches better be the same way wen it’s time for me too go to the zoo n shit 🤣,HOF,OFFN,hasoc_2020_en_3827
1130326181021138944,@anarchoswift When she said the bit about liberating winterfell oh no I was gonna fight- this bitch better not come for Sansa,NOT,NONE,hasoc_2020_en_1809
1123516741093556224,Fuck everybody,HOF,OFFN,hasoc_2020_en_5384
1123614157981413377,RT @pattonoswalt: Oh my God fuck you @Chase bank. https://t.co/em2QfmR2QW,HOF,OFFN,hasoc_2020_en_3376
1123631027455393792,@HermesCxbin turn that shit off,HOF,PRFN,hasoc_2020_en_4256
1127050953922760704,@LowVav @twt_VAV WERE DID YOU GET THAT BRACELET FROM T.T I WANT ONE 😭,NOT,NONE,hasoc_2020_en_3227
1130050497832865793,RT @BillRatchet: i might fuck around and buy a horse,HOF,PRFN,hasoc_2020_en_6
1126910243382759424,@Juifu_sexslave I’m following for that good gay shit,HOF,HATE,hasoc_2020_en_251
1126876718315253761,RT @timescanner: Nobody seems sufficiently concerned that the billionaires are planning on leaving the planet with all our wealth and resou…,NOT,NONE,hasoc_2020_en_479
1126856199801069570,"@ndvrob @Lindz46 @zatzi @Nigel_Farage What utter drivel, where did you get these lies from?",NOT,NONE,hasoc_2020_en_4563
1123618939508912134,"RT @btsvotingteam: Do you want to see our TOTAL VOTES ACCUMULATED FOR TODAY?

To unlock
🔐 11,000 RTs 
🔐 4,000 Replies
In just 1 hour... 

#…",NOT,NONE,hasoc_2020_en_1328
1126883735398506497,RT @Reeseyola: Be a father to ya kids mane this my biggest fear this shit hurt ya heart seeing this 😩😔 https://t.co/4ODdtpobki,HOF,PRFN,hasoc_2020_en_1284
1123542213080879104,RT @mmpadellan: We've all known from the day Barr opened his lying mouth to Congress he was only interested in covering trump's crooked ass…,HOF,OFFN,hasoc_2020_en_5236
1127040052889116672,"RT @theblondeMD: Every time I go on a rant I lose followers but honestly if you’re anti vax, or anti choice I dont want you here anyway 👏🏼…",NOT,NONE,hasoc_2020_en_332
1123723973257322500,"RT @solitudekth: I CANF STOP LAUGHINF LOOK AT NAMJOONS FACE HE KNOWS HES GUILTY FOR STEALING TAHEYUNGS WATER ,  NOT AT HOW HES SEARCHING WT…",NOT,NONE,hasoc_2020_en_4246
1123535258916356096,"1T having fun with food and restaurant planning in English today!   We’re all hungry now! A big well done to Jack,… https://t.co/Uy2hmUWNIr",NOT,NONE,hasoc_2020_en_1270
1126896322492059648,baby when i see youu checking how my toes and my hair look when youu come around i see you're sexy boy when i when… https://t.co/89FacAva8m,NOT,NONE,hasoc_2020_en_1279
1126786905704628224,"RT @babyyyhoneyy: @ghostinlottie please, turn your phone off and go to sleep. you're safe. we believe in everything you're saying. please,…",NOT,NONE,hasoc_2020_en_1451
1130222606899208194,"@SU_Z_Q You're a psychotherapist???  Physician, heal thyself!    #LiberalismIsAMentalDisorder",NOT,NONE,hasoc_2020_en_3788
1123817590114144258,"RT @silenced_love: Get to know them as a person before you shoot your shot. Go talk over lunch or something, go out to the park, make dinne…",NOT,NONE,hasoc_2020_en_4223
1123771360508092416,"RT @SadityyyB: “Stop dating people who know nothing about date nights, vacations, surprises, and flowers.”",NOT,NONE,hasoc_2020_en_1165
1123773877098897409,RT @hornyxxxxs: Fuck me https://t.co/TNOz6zgpLL,HOF,PRFN,hasoc_2020_en_793
1130050069988814848,"RT @AlMay93: When festivals were about the music and getting muntered. Not posing in fucking cycling shorts, hi vis jackets and weird gimp…",HOF,PRFN,hasoc_2020_en_1035
1126790277891366912,Two years ago and nobody saw it coming cisndkjdjaj,NOT,NONE,hasoc_2020_en_4153
1130263388108443648,"RT @1776Stonewall: Trump couldn't be more right here. The Dems banned Fox the primaries, yet Fox goes out of their way to give the Dems thi…",NOT,NONE,hasoc_2020_en_2425
1123737344681684993,RT @asmrglow_: Ya know what im really feeling this picture. Lmao still after days. I know people like less when i look crazy BUT WHAT CAN I…,NOT,NONE,hasoc_2020_en_1946
1126960252090556416,@IGetCrazyyyyyy @Undercoveriana BITCH BYEE MY SHIT BE SWIMMING,HOF,PRFN,hasoc_2020_en_4554
1126923593856819202,"RT @mog7546: #Trump INTIMIDATION: ‘If you touch #DonJr our base will come after you’

HE DOES NOT INTEND TO SHOW UP

Defying the subpoena w…",NOT,NONE,hasoc_2020_en_3851
1123675147343421448,"RT @abhisar_sharma: And as Pragya Thakur defends his father, guess which party will be his choice ? Rather which party will welcome him wit…",NOT,NONE,hasoc_2020_en_5265
1126885308241403904,RT @LilNasX: nobody forcing me to wear cowboy hats. if u had a yee haw ass song go number 1 for weeks you would be wearing the shit too.,HOF,PRFN,hasoc_2020_en_1904
1130146077611614209,@Alichat66 Go get another bottle of gin you fucking crank,HOF,PRFN,hasoc_2020_en_4990
1123578833536471040,RT @theaccolonn: How fucking cool is this? https://t.co/lqU04X13WR,HOF,PRFN,hasoc_2020_en_2991
1130210892220706817,You know humanity is retarded when you can't find any drill machines which can work in tight spaces (like dentists… https://t.co/I1EG2zNPrM,NOT,NONE,hasoc_2020_en_272
1123588807629123584,"RT @safeagain1: @realDonaldTrump Facts - we know how you hate them (10,000 documented lies since your presidency began) 140 contacts is not…",NOT,NONE,hasoc_2020_en_234
1123598022485651456,This needs to change. We need to do better. We need to show survivors that they matter and predators that their act… https://t.co/kUQykJaaSg,NOT,NONE,hasoc_2020_en_3250
1126974974105935873,RT @softsadsatan: birth control..... is being counted as abortion.... why the fuck are men in charge of being able to make these laws.... c…,HOF,PRFN,hasoc_2020_en_1439
1123729132242841602,@battymamzelle @aurora_f It's scientologists. I hope that shit sinks.,HOF,PRFN,hasoc_2020_en_2060
1123630511593627648,i put away my laundry,NOT,NONE,hasoc_2020_en_1236
1127076493031497728,RT @kingsjaehwan: wow just 2 years ago jaehwan was in the same position as them as the independent trainee in produce 101. but now he's an…,NOT,NONE,hasoc_2020_en_2118
1123803388188266497,@Rushh801 shit thats all that matters. and you was never big so lets cut it.,NOT,NONE,hasoc_2020_en_528
1123724384273928193,RT @Scrufflez: Yaaasss beeetch! I'm watching this right now! If you're reading this tweet then you've gotta do the same! Show the Possum so…,HOF,PRFN,hasoc_2020_en_554
1123703677011857408,RT @Sexycelebz1: RT if you’d fuck Genie Bouchard on her yacht 🍑🍆 https://t.co/Gs7g9HIgcM,HOF,OFFN,hasoc_2020_en_5396
1123631040055132161,america's ass never fails us,HOF,PRFN,hasoc_2020_en_908
1126995052213960704,"RT @DirkJordan2: @MaryChenevert @BetsyGervasi @DeadBunnyFrank Hopefully they are never put in a position to get pregnant at 11, and damn su…",HOF,PRFN,hasoc_2020_en_2324
1123569882908512257,@RashadSwavey5 Shit it might go 5 games but they damn sure ain’t going out like that,HOF,PRFN,hasoc_2020_en_2959
1126878953900269568,@laurynsmith66 Like lauryn I think we’re just too nice for our own good like I’d genuinely go out of my way to help… https://t.co/2YYcuOlrTT,NOT,NONE,hasoc_2020_en_1979
1123602111961473024,RT @jovanrisen: good morning girls and gays... a lot of you will literally NEVER look this good again in your ENTIRE life and you’re wastin…,NOT,NONE,hasoc_2020_en_77
1126888743372070912,"#RealRussiaCollusion Bye Bye #Dems and it’s about time!! Giuliani will travel to Ukraine, saying country's probes m… https://t.co/tzvzc8foM1",NOT,NONE,hasoc_2020_en_3171
1130084257785896967,"RT @SPOTLIGHTBTS: if you’re going to the concert later on today and for the rest of other concerts as well, use this to sing along during n…",NOT,NONE,hasoc_2020_en_167
1130117657016115200,@nhikkyB You’re welcome 😊,NOT,NONE,hasoc_2020_en_3900
1123578250561826816,@RealRinaldi91 @KingsdaleFC My apprentice wrote that whilst I was hard at work. Stupid fuck!,HOF,PRFN,hasoc_2020_en_989
1130206228121083904,"You want an ""F""?",HOF,PRFN,hasoc_2020_en_4476
1126995731699597312,RT @parentscigang: “I’ve been a health visitor for 23 years and I think Video Interactive Guidance is an absolutely fantastic tool. These p…,NOT,NONE,hasoc_2020_en_1126
1123658655361118208,"RT @NiallBaxter: ""I'll help defend the crypt"" Absolutely fucking no where to be seen when shit hit the fan in the crypt. Little gobshite sh…",HOF,PRFN,hasoc_2020_en_3545
1127045287409790976,@BTS_twt YOURE SUCH A DORK,HOF,PRFN,hasoc_2020_en_640
1123580154754797570,@B_Boogie22 @Gr3atness_ All I said he’s had a lot of help when people say he didn’t and I showed y’all all the numb… https://t.co/m3NYpoO3mf,NOT,NONE,hasoc_2020_en_5
1123684269971386368,2 people followed me // automatically checked by https://t.co/vKegZUzbkd,NOT,NONE,hasoc_2020_en_3023
1123655471875985412,@Reuters Wow the models are trained so hard to not even look down when a cat is about to trip them. I don't get it,NOT,NONE,hasoc_2020_en_4785
1127054854596198400,RT @karlaxsvm: no school but no one to spend today w 😡,NOT,NONE,hasoc_2020_en_791
1123526513805205506,@AlbertoBagnai Fine?,NOT,NONE,hasoc_2020_en_445
1127029927876997120,@lilglizzy12 Talk ya shit glizz,HOF,PRFN,hasoc_2020_en_5153
1123553101506650112,RT @MinaANDMaya: UPDATE: 6 newborn puppies survive after thrown in the trash at #Coachella - as officials prepare to put 38 dogs found in a…,NOT,NONE,hasoc_2020_en_2068
1130247831434825728,RT @kjblisss: If another person getting your attention the fuck you need me for,HOF,PRFN,hasoc_2020_en_303
1123820626781900801,RT @AndreaRussett: can u fucking chill it wasn’t him https://t.co/J2iYtCjS4v,HOF,PRFN,hasoc_2020_en_4098
1123657241888993280,"Porto’s Bakery is coming to Northridge, and we know where it’s planning to open https://t.co/CI4aWhloTY",NOT,NONE,hasoc_2020_en_5014
1123690968287469571,"RT @1061KISSFMDFW: ⚠️ HI #BTSARMY! ⚠️

Visit our Instagram page for a special announcement at 4pm! You won't want to miss it! Instagram: @1…",NOT,NONE,hasoc_2020_en_5275
1130160715761897474,RT @Dear_Katsuki_: Any of y'all who forgive James Charles are forgetting that he's a racist transphobic motherfucker. Don't forgive him.,HOF,PRFN,hasoc_2020_en_760
1126889854887837696,Eternal Child @HarshaVasishta avarige yappie yappie birthday 🙋🏻‍♂️,NOT,NONE,hasoc_2020_en_4074
1123708265571979269,fuuuuuuuckkk offf y'all gave me shit 😭😭😭💉💉💉,HOF,PRFN,hasoc_2020_en_2666
1123718944278425601,"RT @brithume: Remember when the Post got all over Eric Holder for stonewalling Congress, being found in contempt and for declaring himself…",NOT,NONE,hasoc_2020_en_4764
1123603407963553792,"If you take everything personally, you’ll remain offended for the rest of your life!",NOT,NONE,hasoc_2020_en_4872
1130065748301426688,"RT @johnpavlovitz: ""Pete Buttigieg is a Christian because he has chosen to follow Jesus. Full stop.
He doesn't need your permission, doesn'…",NOT,NONE,hasoc_2020_en_4653
1123789727356813313,"@HoodieClone 

⠀ ⠀ “You need to stop doing stupid shit like that, or you 𝙬𝙞𝙡𝙡 get yourself killed.”",HOF,PRFN,hasoc_2020_en_1391
1123588769855221760,"RT @AnassRhallab: “ We’re not a big house, but we are a proud one.”
Lyanna Mormont💙. 
 #GameOfThrones https://t.co/Lwxlqo3mYA",NOT,NONE,hasoc_2020_en_3527
1130107750090977280,RT @gmyn: Good luck to everyone running in the @SimplyhealthUK #Manchester @Great_Run today! 🙌 You're all heroes and we'll be cheering you…,NOT,NONE,hasoc_2020_en_510
1126859827878166528,RT @whyyougagging: the fact that she’s looking at him like this is the most romantic shit ever is sending me https://t.co/FmsqC9N4TB,HOF,PRFN,hasoc_2020_en_4783
1126906783111499779,"RT @KingLRG_: Drop your most recent meme, gif, saved pic, video. Lemme see what type of stuff y’all be saving 

I’ll start https://t.co/hzm…",NOT,NONE,hasoc_2020_en_174
1127047904647159809,Had an awesome time at the concert! @thatsdax was fucking amazing!!! https://t.co/hbBFwqmP0b,HOF,PRFN,hasoc_2020_en_5361
1123764850948235265,RT @ksjdimple: if we get an emotional vlive tonight i’m gonna eat my own fucking fist,HOF,PRFN,hasoc_2020_en_5111
1130348859631185920,RT @SkyGio_alt: i don't need k-12 i need 12k,NOT,NONE,hasoc_2020_en_794
1123799193896853505,"RT @_sandraserag_: Listening to music, watching the sunrise.. I cannot think of a better way to start my morning.",NOT,NONE,hasoc_2020_en_3908
1130097360770609153,@Coolhtowngirl Oh WOW That is Fucking Close It’s a Photo Finish Folks And Bucky Wins By A Pubic Hair!!!Yay!!!🤩 Yeah… https://t.co/GlgpAmDpun,HOF,HATE,hasoc_2020_en_934
1130245604263813123,"RT @BrunoDurso: @maximilian_ ""I'm fucking crying"" https://t.co/0yWf54MWc1",HOF,PRFN,hasoc_2020_en_1152
1127010172704919552,oh god now i’m all upset because of james’s video and i feel bad and like he’s just a kid and needs to learn. am i… https://t.co/Gfxgjk00sL,NOT,NONE,hasoc_2020_en_3763
1126926181763129345,RT @icedoutomnitrix: pouya dumb ass wildin bro wtf https://t.co/JWo8uNEBtX,HOF,PRFN,hasoc_2020_en_1901
1126896297330597888,"RT @johnbradleywest: Dad you’re embarrassing me in front of my friends. Is it hot in here, or did you just get burned? Oh, sorry. How insen…",NOT,NONE,hasoc_2020_en_1802
1123823097231085569,"I found this on google . I don't know what it is but I like it . And who ever created  it , good work . https://t.co/sj8TxMDfJW",NOT,NONE,hasoc_2020_en_1057
1126751665141342208,RT @aintthatjackie: Fuck a half ass friendship ... Don't need that in my life 🚮,HOF,PRFN,hasoc_2020_en_4363
1126944456341692417,4 people followed me // automatically checked by https://t.co/YoeXq27iwy,NOT,NONE,hasoc_2020_en_3802
1123718738753277960,RT @SpyTalker: This is the third case in less than a year in which a former US intelligence officer has pled or been found guilty of conspi…,NOT,NONE,hasoc_2020_en_5137
1126847492392456192,@Kaioti23 @realDonaldTrump And trump wasn't on camera saying he grabs women and they all want to sleep with him. He… https://t.co/DQeIBpgzZH,NOT,NONE,hasoc_2020_en_4799
1123622378821627905,Extended Due date of DIR 3 E KYC – 30th June 2019 https://t.co/eOy97OQN0x https://t.co/xna7JBH9fK,NOT,NONE,hasoc_2020_en_2485
1127081438107488256,RT @gabeawaycar: when tati westbrook took the time to calmly call out james charles’ mother by name. saying get your ass off social media &amp;…,HOF,PRFN,hasoc_2020_en_1501
1123575121577431041,🗣️Stop treating people so damn good who treat you like shit!💯,HOF,PRFN,hasoc_2020_en_2569
1123793883924713474,I just ate like 20 pixie stix I'm fucking fired up bro who wants to FIGHt,HOF,PRFN,hasoc_2020_en_413
1127039566349684736,"Kinda want to go to the hot rub, kinda want to smoke amd go to bed😭",NOT,NONE,hasoc_2020_en_4429
1126946687698841600,"RT @IvankaTrump: “It used to be very hard for an ex-offender to get a job” Cutler said. ""Everything has changed now.”

A roaring economy +…",NOT,NONE,hasoc_2020_en_1602
1126783713830944770,"As anticipated, there was exceptionally high demand for the CBeebies Proms and seated tickets are now sold out. We’… https://t.co/lEo7nZHGsA",NOT,NONE,hasoc_2020_en_2970
1127031173564203008,"RT @Rachel__Nichols: Daenerys of the House Targaryen, the First of Her Name, Breaker of Chains, Mother of Dragons, watcher of NBA games. ht…",NOT,NONE,hasoc_2020_en_4345
1123675172542849024,WHAT THE FUCK,HOF,PRFN,hasoc_2020_en_434
1130306824328978432,I'm sad as fuck :(((((((,HOF,PRFN,hasoc_2020_en_3338
1126876248574234626,RT @DemetriusHarmon: people just talk. regardless if they know what the fuck they talm bout or not. ignore em.,HOF,PRFN,hasoc_2020_en_1383
1123783456872390657,RT @Gabrielitaa8: I know damn well if a random guy who wasn’t famous pulled up to a date with fake nails y’all girls would be like wtf. Kee…,HOF,PRFN,hasoc_2020_en_5278
1130315368118067208,RT @Cindtrillella: This is a nice thread for Game of Thrones called “What was the fucking point?”,HOF,HATE,hasoc_2020_en_3568
1123679350036082688,RT @benjaminwittes: Bill Barr's inability to answer @SenKamalaHarris's question about whether the president or anyone in the White House su…,HOF,OFFN,hasoc_2020_en_906
1130257121809817600,Censorship at its finest @jack you suck https://t.co/UByX9uSS1W,HOF,HATE,hasoc_2020_en_3398
1123787311416840193,"RT @lenomesthina: my future mother in-law: what will you cook for my son

me: https://t.co/YokK7TBPLX",NOT,NONE,hasoc_2020_en_2429
1130126796404482049,RT @nobledemonsxo: My friend Hanna got their profits stolen  from her artist alley table at a con this weekend! Hanna works so damn hard an…,NOT,NONE,hasoc_2020_en_3649
1127047925631193089,I just want a husband and a big ass house in Franklin Lakes with Kehinde Wiley on the wall and a double sink in our… https://t.co/npWJGHJDXV,HOF,PRFN,hasoc_2020_en_3315
1123673335429238784,i dont think the question is who bts wanna collab with. its more like who wants to collab with bts uhhh like get in… https://t.co/vYTAnV7XJt,NOT,NONE,hasoc_2020_en_2165
1126996461508550656,Damn I paid my truck payment today and fuck I’m hella broke fr 😩😂,HOF,PRFN,hasoc_2020_en_2380
1126957156668968960,RT @evrrythingoes: OH DAMN!!!!!!!!!!!!!!! https://t.co/9ToomxNGWA,HOF,PRFN,hasoc_2020_en_3231
1123638812087812096,"Is it bad that I'm lowkey salty af for not being approached to play Mansion Fest........

Idk but fuck that I wanna play.",HOF,PRFN,hasoc_2020_en_4968
1126962986772512768,RT @mikefossey: Call me Ishmael. Seriously dude it's important call me as soon as you get this text. We're gonna go fucking get Moby Dick d…,HOF,PRFN,hasoc_2020_en_988
1123701399521497089,"RT @0Riles: ay, they better not fuck up the FX for my next music video 👁🦍⚠️ https://t.co/qTiDb8EdMG",HOF,PRFN,hasoc_2020_en_5200
1123571279615782919,Fuck today,HOF,PRFN,hasoc_2020_en_4125
1123689768720773122,"RT @dopee_Rich: If you and your bff stop talking and you talk shit about them after , you fake asf no 🧢",HOF,PRFN,hasoc_2020_en_1553
1123551927101480962,I want to go to prom without a date,NOT,NONE,hasoc_2020_en_5217
1130225018632364034,Fuck off and get out of Israel's hole. No fucker wants more yank oil wars.,HOF,HATE,hasoc_2020_en_4217
1126873203505283072,I only know 1 masculine water sign that I can deal with on a good day... the rest of y'all phew.  The ghetto,NOT,NONE,hasoc_2020_en_827
1123820354143707136,@ZuFats @Trevdaddy69_ TEST ME AGAIN MOTHER FUCKER. KEEP DUCKS OUT YA HORNY MOUTH.,HOF,OFFN,hasoc_2020_en_4956
1123603387029831680,"RT @chanknots: chan: i can't move everyone's hearts but i can make it for this one person
chan: *sings 19*
jisung: *immediately reacts to i…",NOT,NONE,hasoc_2020_en_3310
1130029073307176961,RT @softangelporn: anyways here’s my ass. goodnight. https://t.co/k4sxzOLPcw,HOF,PRFN,hasoc_2020_en_296
1123654091962494976,Surround yourself with people who have their shit together therefore you can also get your shit together,HOF,PRFN,hasoc_2020_en_452
1127059959085248513,RT @11InchKing: Stripes on his Ass So i Call this Bussy Tigger.. Damn i Fucked @PrivateToAll so Good I Had that Lil Chocolate 🍫 Booty Cream…,HOF,PRFN,hasoc_2020_en_1376
1130115815737561095,Dany is a dirty bitch. And she is going to kill everyone who knows that Jon is the rightful heir.,HOF,OFFN,hasoc_2020_en_2123
1126902987232878592,it feels so stupid and irrational crying about something i more or less expected would happen,NOT,NONE,hasoc_2020_en_207
1130053576456323074,"RT @williamnhutton: Boris Johnson, a charlatan and an inveterate liar, will complete the transmutation of the Tory party into an ultra righ…",NOT,NONE,hasoc_2020_en_3677
1126980925806530560,RT @adeleoutdid: Adele saying that she’s the BOSS is a big mood.  https://t.co/6ytZwd4NvF,NOT,NONE,hasoc_2020_en_963
1126824033675354112,"RT @RWPUSA: Republicans were willing to impeach a president for lying about a consensual affair with a White House intern.
Democrats won’t…",HOF,HATE,hasoc_2020_en_1659
1123757955516698628,@zSuns_ @_NotJM @_cub98 oye suns ur sick player didnt know u edited too how ya been,NOT,NONE,hasoc_2020_en_1563
1123689785472815107,HOW CAN YOU BE SO FUCKING GOOD,HOF,PRFN,hasoc_2020_en_3113
1130284338669469696,Never understood why you’d want to bust one up. #TCMParty,NOT,NONE,hasoc_2020_en_5224
1123619476367343617,Die partner suck... well that's one way to go 😂😂😂,HOF,PRFN,hasoc_2020_en_4222
1130169905448456192,RT @pissedkuromi: LMAOOOOOOOOOOO so when are we just gonna start rioting and destroying shit https://t.co/gX7RfCgmjJ,HOF,PRFN,hasoc_2020_en_2598
1130157511313465345,RT @LifeOfJay98: As an ex fetus I can assure you that if my mama aborted me I wouldn’t know or give a fuck,HOF,PRFN,hasoc_2020_en_1917
1123651462125555712,"@halsey_yh @dxygx_ko Damn ok 
#BBMAsTopSocial BTS @BTS_twt https://t.co/fslfVXYk46",HOF,PRFN,hasoc_2020_en_4039
1126897572407279617,"@Jim_Jordan How about “counter-Intelligence investigation”?  you should be fucking ashamed of yourself, Jim.  A traitor.",HOF,OFFN,hasoc_2020_en_4154
1126753120589979648,@Jenniferwwo Lmaooooo bitch I feel the same way about your ass😭,HOF,PRFN,hasoc_2020_en_987
1126933387564838912,"RT @MyVeganMenu: Vegan Orange ""Chicken"" Stir Fry With Cauliflower - https://t.co/ryveYW0pRH 🌱

Tag someone who would 😍 this!

#food #foodpo…",NOT,NONE,hasoc_2020_en_2802
1123690414635192320,"RT @ANTIGOPMVMT: After Trump Retweets Account, It Changes Name to 'Fuck Donald Trump' https://t.co/qpwX8mlwdB",HOF,PRFN,hasoc_2020_en_4421
1123665378817847302,"RT @Noratoriou5: In honor of CNN being full of liars, I donated to #Bernie2020 again.

I fucking TEACH statistics, my students know better…",HOF,PRFN,hasoc_2020_en_3401
